global_key,source,job_id,job_url,title,company,company_link,location,country,posted_date,num_applicants,work_mode,employment_type,position,type,compensation,commitment,skills,category_primary,domain_l1,domain_l2,domain_l3,tax_confidence,scraped_at,master_built_at
https://www.jobsnepal.com/cook-141405,jobsnepal,141405,https://www.jobsnepal.com/cook-141405,Cook,Manavsewa Ashram,https://www.jobsnepal.com/employer/manavsewa-ashram/465461,Kathmandu,Nepal,2026-02-24,,,"Full Time, Full Time (residential Staff)",Entry-level,"Full Time, Full Time (residential Staff)",Based on experience,,"SLC / SEE, Hospital Management",Non-IT,Healthcare,General,,0.42,2026-02-25 11:48:15.899608,2026-02-25T18:01:32
https://www.jobsnepal.com/shalbnatha-katashana-aahavana-samabnathha-sacana-141406,jobsnepal,141406,https://www.jobsnepal.com/shalbnatha-katashana-aahavana-samabnathha-sacana-141406,शिलबन्दी कोटेशन आह्वान सम्बन्धी सूचना,Social Awareness Center SAC Nepal,https://www.jobsnepal.com/employer/social-awareness-center-sac-nepal/395164,Surkhet,Nepal,2026-02-24,,,Contract,,Contract,,,"Development Project, Expression of Interests, Tender Notice, Bid",Non-IT,Legal,,,0.42,2026-02-25 11:48:14.852412,2026-02-25T18:01:32
https://www.jobsnepal.com/technical-officer-141407,jobsnepal,141407,https://www.jobsnepal.com/technical-officer-141407,Technical Officer,Shangri La Development Association,https://www.jobsnepal.com/employer/shangri-la-development-association/441624,Lalitpur,Nepal,2026-02-25,,,Contract,,Contract,,6 months,"Diploma in Civil Engineering, Bachelor's in Civil Engineer, Engineering - Civil, Development Project",IT,IT-Other,,,0.59,2026-02-25 11:48:13.645683,2026-02-25T18:01:32
https://www.jobsnepal.com/rfp-accessibility-audit-of-local-level-structures-in-madhesh-province-141408,jobsnepal,141408,https://www.jobsnepal.com/rfp-accessibility-audit-of-local-level-structures-in-madhesh-province-141408,RFP- Accessibility Audit of local level structures in Madhesh Province,CBM Global Nepal Country Office,https://www.jobsnepal.com/employer/cbm-global-nepal-country-office/10406,Kathmandu,Nepal,2026-02-25,,,Contract,,Contract,Rs. /,,"Masters in Engineering, Masters in Civil Engineer, Engineering - Civil, Development Project, Engineering",Non-IT,Operations,Procurement,,0.66,2026-02-25 11:48:12.317131,2026-02-25T18:01:32
https://www.jobsnepal.com/various-positions-141409,jobsnepal,141409,https://www.jobsnepal.com/various-positions-141409,Various Positions,Food For Life Nepal,https://www.jobsnepal.com/employer/food-for-life-nepal/11347,Kathmandu,Nepal,2026-02-25,,,Contract,,Contract,,,"Please check vacancy details, Administrative / Management, Development Project, Logistics / Procurement, Communication, NGO/INGO/Social work",Non-IT,Operations,Procurement,,1.0,2026-02-25 11:48:11.340331,2026-02-25T18:01:32
https://www.jobsnepal.com/various-positions-141410,jobsnepal,141410,https://www.jobsnepal.com/various-positions-141410,Various Positions,Food For Life Nepal,https://www.jobsnepal.com/employer/food-for-life-nepal/11347,Dhangadhi,Nepal,2026-02-25,,,Contract,,Contract,,,"Please check vacancy details, Public Health, Accounting and Finance, Marketing, Development Project, Food Technology, Logistics / Procurement, Communication, Driver, Development studies, Management, Business Administration, NGO/INGO/Social work, Nutrition",Non-IT,Operations,Procurement,,1.0,2026-02-25 11:48:10.076261,2026-02-25T18:01:32
https://www.jobsnepal.com/admin-and-finance-officer-141411,jobsnepal,141411,https://www.jobsnepal.com/admin-and-finance-officer-141411,Admin and Finance Officer,Creasion,https://www.jobsnepal.com/employer/creasion/422501,Kathmandu,Nepal,2026-02-25,,,Full Time,,Full Time,,,"Master's preferred, Bachelors’ degree in Business Administration, Development Project, Finance & Administration",Non-IT,Operations,Procurement,,1.0,2026-02-25 11:48:08.684397,2026-02-25T18:01:32
https://www.jobsnepal.com/project-officer-141412,jobsnepal,141412,https://www.jobsnepal.com/project-officer-141412,Project Officer,ECOHIMAL NEPAL,https://www.jobsnepal.com/employer/ecohimal-nepal/447008,Khotang,Nepal,2026-02-25,,,Contract,,Contract,,"One year (with high possibility of extension) Probation Period: 6 months Salary: Competitive NGO salary package Project Background Inclusive access to quality education in rural areas remains limited due to low teacher capacity, inadequate learning resources, non-child-friendly classrooms and poor WASH facilities. Early childhood and primary students face learning gaps and exclusion, particularly girls. Adolescents have limited access to life skills education, psychosocial support, sexual and reproductive health and career guidance, affecting their confidence, well-being and future readiness. The project “Equitable and Quality Learning for Children (EQUAL)” strengthens inclusive teaching and learning systems through teacher capacity development, classroom improvement, inclusive education practices, child- and gender-friendly WASH facilities, hygiene promotion, life skills education, psychosocial support, climate-smart school gardening, ASRH/SRE education and vocational guidance. Position Overview The Project Officer will lead the effective planning, implementation, coordination, monitoring, and reporting of the project at local level. The position will work closely with schools, teachers, School Management Committees (SMCs), Parent-Teacher Associations (PTAs), child clubs, adolescents, and local government authorities to strengthen inclusive and child-friendly education systems. The officer will ensure quality implementation of teacher coaching, classroom upgrading, inclusive education promotion, WASH improvements, hygiene promotion, life skills and ASRH/SRE sessions, psychosocial support activities and career guidance initiatives. Key Responsibilities 1. Project planning & implementation Prepare detailed implementation plans aligned with project outcomes and targets Facilitate teacher training and coaching on child-centered, activity-based, and inclusive teaching methods Support upgrading of classrooms for ECD and primary grades Lead construction/renovation of child- and gender-friendly WASH facilities Facilitate hygiene promotion activities in schools 2. Inclusive education and child development Promote inclusive education practices for girls and children with special needs Support early childhood and primary literacy and numeracy improvement initiatives Facilitate life skills education, ASRH/SRE sessions, and psychosocial support programs Support climate-smart school gardening initiatives Facilitate vocational and career guidance sessions for adolescents 3. Coordination and community engagement Coordinate with Rural Municipality, Ward Offices, education units and school authorities Strengthen parental engagement and community ownership Support SMCs and PTAs in school improvement planning and monitoring Engage adolescents and child clubs in leadership and participation initiatives 4. Monitoring, documentation and reporting Conduct regular monitoring visits to schools Track beneficiary data (students, teachers, adolescents) against project targets Document case studies, success stories, and lessons learned Prepare monthly, quarterly and final reports Ensure compliance with donor and organizational standards 5. Safeguarding and compliance Ensure child safeguarding standards are applied in all project activities Promote safe, protective, and inclusive learning environments Maintain proper documentation and financial records related to project activities Required Qualifications Minimum Bachelor’s Degree in Education or relevant field At least 3 years of relevant experience in education or community-based education projects Experience in teacher training, inclusive education, WASH in schools, or adolescent programs preferred Knowledge of Nepal’s education system and local governance structure Strong facilitation, communication, and reporting skills Proficiency in MS Office (Word, Excel, PowerPoint) Ability to work independently in rural settings Required Competencies Strong understanding of inclusive and child-centered education approaches Knowledge of child rights, gender equality and safeguarding principles Community mobilization and stakeholder coordination skills Analytical and result-based planning skills Ability to work under pressure and meet deadlines High level of integrity and commitment Application Procedure Interested candidates are requested to submit: Updated CV Cover Letter clearly explaining how their experience aligns with the position Expected salary and benefits Applications must be sent to: job.ecohimal@gmail.com Deadline: 5:00 PM, 6th March 2026 EcoHimal Nepal is committed to promoting equal opportunities and diversity in its recruitment process. Women and individuals from marginalized communities are strongly encouraged to apply. Only shortlisted candidates will be contacted for interviews and further assessments. Telephone, written or personal inquiries will not be entertained and may result in disqualification. Save to favorite Refer to a friend","B. Ed. (Education), Bachelor's degree in a related field, Education, Development Project",Non-IT,HR,Recruitment,,0.78,2026-02-25 11:48:07.635654,2026-02-25T18:01:32
https://www.jobsnepal.com/parayajana-sayajaka-141413,jobsnepal,141413,https://www.jobsnepal.com/parayajana-sayajaka-141413,परियोजना संयोजक,Interdependent Society Surkhet,https://www.jobsnepal.com/employer/interdependent-society-surkhet/477481,Surkhet,Nepal,2026-02-25,,,Contract,,Contract,,,"Bachelor's in Management, Development Project, Development / NGO",Non-IT,Legal,,,0.42,2026-02-25 11:48:06.247910,2026-02-25T18:01:32
https://www.jobsnepal.com/supply-chain-management-and-admin-officer-green-growth-officer-141414,jobsnepal,141414,https://www.jobsnepal.com/supply-chain-management-and-admin-officer-green-growth-officer-141414,Supply Chain Management and Admin Officer / Green Growth Officer,Integrated Rural Development Society,https://www.jobsnepal.com/employer/integrated-rural-development-society/421985,Mahottari,Nepal,2026-02-25,,,Contract,,Contract,,,"Bachelor's degree in a related field, Agriculture, Development Project, Finance & Administration",Non-IT,Operations,Procurement,,1.0,2026-02-25 11:48:04.879372,2026-02-25T18:01:32
https://www.jobsnepal.com/request-for-proposal-rfp-hiring-of-technical-expert-for-toolkit-development-141415,jobsnepal,141415,https://www.jobsnepal.com/request-for-proposal-rfp-hiring-of-technical-expert-for-toolkit-development-141415,Request for Proposal (RFP): Hiring of Technical Expert for Toolkit Development,Good Neighbors International Nepal,https://www.jobsnepal.com/employer/good-neighbors-international-nepal/10155,Lalitpur,Nepal,2026-02-25,,,Contract,,Contract,,,"Development Project, Expression of Interests, Tender Notice, Bid",Non-IT,HR,General,,0.42,2026-02-25 11:48:03.788373,2026-02-25T18:01:32
https://www.jobsnepal.com/education-counsellor-141416,jobsnepal,141416,https://www.jobsnepal.com/education-counsellor-141416,Education Counsellor,Maiti Nepal,https://www.jobsnepal.com/employer/maiti-nepal/6353,Kathmandu,Nepal,2026-02-25,,,Contract,,Contract,,,"B. Ed. (Education), Bachelors in Psychology, Education, Development Project",Non-IT,Education,,,0.78,2026-02-25 11:48:02.518565,2026-02-25T18:01:32
